"CRIM";"ZN";"INDUS";"CHAS";"NOX";"RM";"AGE";"DIS";"RAD";"TAX";"PTRATIO";"B";"LSTAT";"MEDV"
2.2423600000000001e+00;0.0000000000000000e+00;1.9579999999999998e+01;0.0000000000000000e+00;6.0499999999999998e-01;5.8540000000000001e+00;9.1799999999999997e+01;2.4220000000000002e+00;5.0000000000000000e+00;4.0300000000000000e+02;1.4699999999999999e+01;3.9511000000000001e+02;1.1640000000000001e+01;2.2699999999999999e+01
2.9239999999999999e+00;0.0000000000000000e+00;1.9579999999999998e+01;0.0000000000000000e+00;6.0499999999999998e-01;6.1010000000000000e+00;9.3000000000000000e+01;2.2833999999999999e+00;5.0000000000000000e+00;4.0300000000000000e+02;1.4699999999999999e+01;2.4016000000000000e+02;9.8100000000000005e+00;2.5000000000000000e+01
2.0101900000000001e+00;0.0000000000000000e+00;1.9579999999999998e+01;0.0000000000000000e+00;6.0499999999999998e-01;7.9290000000000003e+00;9.6200000000000003e+01;2.0459000000000001e+00;5.0000000000000000e+00;4.0300000000000000e+02;1.4699999999999999e+01;3.6930000000000001e+02;3.7000000000000002e+00;5.0000000000000000e+01
1.8002800000000001e+00;0.0000000000000000e+00;1.9579999999999998e+01;0.0000000000000000e+00;6.0499999999999998e-01;5.8769999999999998e+00;7.9200000000000003e+01;2.4258999999999999e+00;5.0000000000000000e+00;4.0300000000000000e+02;1.4699999999999999e+01;2.2761000000000001e+02;1.2140000000000001e+01;2.3800000000000001e+01
2.3003999999999998e+00;0.0000000000000000e+00;1.9579999999999998e+01;0.0000000000000000e+00;6.0499999999999998e-01;6.3190000000000000e+00;9.6099999999999994e+01;2.1000000000000001e+00;5.0000000000000000e+00;4.0300000000000000e+02;1.4699999999999999e+01;2.9708999999999997e+02;1.1100000000000000e+01;2.3800000000000001e+01
2.4495300000000002e+00;0.0000000000000000e+00;1.9579999999999998e+01;0.0000000000000000e+00;6.0499999999999998e-01;6.4020000000000001e+00;9.5200000000000003e+01;2.2625000000000002e+00;5.0000000000000000e+00;4.0300000000000000e+02;1.4699999999999999e+01;3.3004000000000002e+02;1.1320000000000000e+01;2.2300000000000001e+01
1.2074199999999999e+00;0.0000000000000000e+00;1.9579999999999998e+01;0.0000000000000000e+00;6.0499999999999998e-01;5.8750000000000000e+00;9.4599999999999994e+01;2.4258999999999999e+00;5.0000000000000000e+00;4.0300000000000000e+02;1.4699999999999999e+01;2.9229000000000002e+02;1.4430000000000000e+01;1.7399999999999999e+01
2.3138999999999998e+00;0.0000000000000000e+00;1.9579999999999998e+01;0.0000000000000000e+00;6.0499999999999998e-01;5.8799999999999999e+00;9.7299999999999997e+01;2.3887000000000000e+00;5.0000000000000000e+00;4.0300000000000000e+02;1.4699999999999999e+01;3.4813000000000000e+02;1.2029999999999999e+01;1.9100000000000001e+01
1.3914000000000001e-01;0.0000000000000000e+00;4.0499999999999998e+00;0.0000000000000000e+00;5.1000000000000001e-01;5.5720000000000001e+00;8.8500000000000000e+01;2.5960999999999999e+00;5.0000000000000000e+00;2.9600000000000000e+02;1.6600000000000001e+01;3.9689999999999998e+02;1.4690000000000000e+01;2.3100000000000001e+01
9.1780000000000000e-02;0.0000000000000000e+00;4.0499999999999998e+00;0.0000000000000000e+00;5.1000000000000001e-01;6.4160000000000004e+00;8.4099999999999994e+01;2.6463000000000001e+00;5.0000000000000000e+00;2.9600000000000000e+02;1.6600000000000001e+01;3.9550000000000000e+02;9.0399999999999991e+00;2.3600000000000001e+01
8.4470000000000003e-02;0.0000000000000000e+00;4.0499999999999998e+00;0.0000000000000000e+00;5.1000000000000001e-01;5.8590000000000000e+00;6.8700000000000003e+01;2.7019000000000002e+00;5.0000000000000000e+00;2.9600000000000000e+02;1.6600000000000001e+01;3.9323000000000002e+02;9.6400000000000006e+00;2.2600000000000001e+01
6.6640000000000005e-02;0.0000000000000000e+00;4.0499999999999998e+00;0.0000000000000000e+00;5.1000000000000001e-01;6.5460000000000003e+00;3.3100000000000001e+01;3.1322999999999999e+00;5.0000000000000000e+00;2.9600000000000000e+02;1.6600000000000001e+01;3.9095999999999998e+02;5.3300000000000001e+00;2.9399999999999999e+01
7.0220000000000005e-02;0.0000000000000000e+00;4.0499999999999998e+00;0.0000000000000000e+00;5.1000000000000001e-01;6.0199999999999996e+00;4.7200000000000003e+01;3.5548999999999999e+00;5.0000000000000000e+00;2.9600000000000000e+02;1.6600000000000001e+01;3.9323000000000002e+02;1.0109999999999999e+01;2.3199999999999999e+01
5.4250000000000000e-02;0.0000000000000000e+00;4.0499999999999998e+00;0.0000000000000000e+00;5.1000000000000001e-01;6.3150000000000004e+00;7.3400000000000006e+01;3.3174999999999999e+00;5.0000000000000000e+00;2.9600000000000000e+02;1.6600000000000001e+01;3.9560000000000002e+02;6.2900000000000000e+00;2.4600000000000001e+01
6.6420000000000007e-02;0.0000000000000000e+00;4.0499999999999998e+00;0.0000000000000000e+00;5.1000000000000001e-01;6.8600000000000003e+00;7.4400000000000006e+01;2.9152999999999998e+00;5.0000000000000000e+00;2.9600000000000000e+02;1.6600000000000001e+01;3.9126999999999998e+02;6.9199999999999999e+00;2.9899999999999999e+01
5.7799999999999997e-02;0.0000000000000000e+00;2.4600000000000000e+00;0.0000000000000000e+00;4.8799999999999999e-01;6.9800000000000004e+00;5.8399999999999999e+01;2.8290000000000002e+00;3.0000000000000000e+00;1.9300000000000000e+02;1.7800000000000001e+01;3.9689999999999998e+02;5.0400000000000000e+00;3.7200000000000003e+01
6.5879999999999994e-02;0.0000000000000000e+00;2.4600000000000000e+00;0.0000000000000000e+00;4.8799999999999999e-01;7.7649999999999997e+00;8.3299999999999997e+01;2.7410000000000001e+00;3.0000000000000000e+00;1.9300000000000000e+02;1.7800000000000001e+01;3.9556000000000000e+02;7.5599999999999996e+00;3.9799999999999997e+01
6.8879999999999997e-02;0.0000000000000000e+00;2.4600000000000000e+00;0.0000000000000000e+00;4.8799999999999999e-01;6.1440000000000001e+00;6.2200000000000003e+01;2.5979000000000001e+00;3.0000000000000000e+00;1.9300000000000000e+02;1.7800000000000001e+01;3.9689999999999998e+02;9.4499999999999993e+00;3.6200000000000003e+01
9.1030000000000000e-02;0.0000000000000000e+00;2.4600000000000000e+00;0.0000000000000000e+00;4.8799999999999999e-01;7.1550000000000002e+00;9.2200000000000003e+01;2.7006000000000001e+00;3.0000000000000000e+00;1.9300000000000000e+02;1.7800000000000001e+01;3.9412000000000000e+02;4.8200000000000003e+00;3.7899999999999999e+01
1.0008000000000000e-01;0.0000000000000000e+00;2.4600000000000000e+00;0.0000000000000000e+00;4.8799999999999999e-01;6.5629999999999997e+00;9.5599999999999994e+01;2.8470000000000000e+00;3.0000000000000000e+00;1.9300000000000000e+02;1.7800000000000001e+01;3.9689999999999998e+02;5.6799999999999997e+00;3.2500000000000000e+01
8.3080000000000001e-02;0.0000000000000000e+00;2.4600000000000000e+00;0.0000000000000000e+00;4.8799999999999999e-01;5.6040000000000001e+00;8.9799999999999997e+01;2.9878999999999998e+00;3.0000000000000000e+00;1.9300000000000000e+02;1.7800000000000001e+01;3.9100000000000000e+02;1.3980000000000000e+01;2.6399999999999999e+01
6.0470000000000003e-02;0.0000000000000000e+00;2.4600000000000000e+00;0.0000000000000000e+00;4.8799999999999999e-01;6.1529999999999996e+00;6.8799999999999997e+01;3.2797000000000001e+00;3.0000000000000000e+00;1.9300000000000000e+02;1.7800000000000001e+01;3.8711000000000001e+02;1.3150000000000000e+01;2.9600000000000001e+01
5.6020000000000000e-02;0.0000000000000000e+00;2.4600000000000000e+00;0.0000000000000000e+00;4.8799999999999999e-01;7.8310000000000004e+00;5.3600000000000001e+01;3.1991999999999998e+00;3.0000000000000000e+00;1.9300000000000000e+02;1.7800000000000001e+01;3.9263000000000000e+02;4.4500000000000002e+00;5.0000000000000000e+01
7.8750000000000001e-02;4.5000000000000000e+01;3.4399999999999999e+00;0.0000000000000000e+00;4.3700000000000000e-01;6.7820000000000000e+00;4.1100000000000001e+01;3.7886000000000002e+00;5.0000000000000000e+00;3.9800000000000000e+02;1.5199999999999999e+01;3.9387000000000000e+02;6.6799999999999997e+00;3.2000000000000000e+01
1.2579000000000001e-01;4.5000000000000000e+01;3.4399999999999999e+00;0.0000000000000000e+00;4.3700000000000000e-01;6.5560000000000000e+00;2.9100000000000001e+01;4.5667000000000000e+00;5.0000000000000000e+00;3.9800000000000000e+02;1.5199999999999999e+01;3.8283999999999997e+02;4.5599999999999996e+00;2.9800000000000001e+01
8.3699999999999997e-02;4.5000000000000000e+01;3.4399999999999999e+00;0.0000000000000000e+00;4.3700000000000000e-01;7.1849999999999996e+00;3.8899999999999999e+01;4.5667000000000000e+00;5.0000000000000000e+00;3.9800000000000000e+02;1.5199999999999999e+01;3.9689999999999998e+02;5.3899999999999997e+00;3.4899999999999999e+01
9.0679999999999997e-02;4.5000000000000000e+01;3.4399999999999999e+00;0.0000000000000000e+00;4.3700000000000000e-01;6.9509999999999996e+00;2.1500000000000000e+01;6.4798000000000000e+00;5.0000000000000000e+00;3.9800000000000000e+02;1.5199999999999999e+01;3.7768000000000001e+02;5.0999999999999996e+00;3.7000000000000000e+01
6.9110000000000005e-02;4.5000000000000000e+01;3.4399999999999999e+00;0.0000000000000000e+00;4.3700000000000000e-01;6.7389999999999999e+00;3.0800000000000001e+01;6.4798000000000000e+00;5.0000000000000000e+00;3.9800000000000000e+02;1.5199999999999999e+01;3.8970999999999998e+02;4.6900000000000004e+00;3.0500000000000000e+01
8.6639999999999995e-02;4.5000000000000000e+01;3.4399999999999999e+00;0.0000000000000000e+00;4.3700000000000000e-01;7.1779999999999999e+00;2.6300000000000001e+01;6.4798000000000000e+00;5.0000000000000000e+00;3.9800000000000000e+02;1.5199999999999999e+01;3.9049000000000001e+02;2.8700000000000001e+00;3.6399999999999999e+01
2.1870000000000001e-02;6.0000000000000000e+01;2.9300000000000002e+00;0.0000000000000000e+00;4.0100000000000002e-01;6.7999999999999998e+00;9.9000000000000004e+00;6.2195999999999998e+00;1.0000000000000000e+00;2.6500000000000000e+02;1.5600000000000000e+01;3.9337000000000000e+02;5.0300000000000002e+00;3.1100000000000001e+01
1.4390000000000000e-02;6.0000000000000000e+01;2.9300000000000002e+00;0.0000000000000000e+00;4.0100000000000002e-01;6.6040000000000001e+00;1.8800000000000001e+01;6.2195999999999998e+00;1.0000000000000000e+00;2.6500000000000000e+02;1.5600000000000000e+01;3.7669999999999999e+02;4.3799999999999999e+00;2.9100000000000001e+01
1.3809999999999999e-02;8.0000000000000000e+01;4.6000000000000002e-01;0.0000000000000000e+00;4.2199999999999999e-01;7.8750000000000000e+00;3.2000000000000000e+01;5.6483999999999996e+00;4.0000000000000000e+00;2.5500000000000000e+02;1.4400000000000000e+01;3.9423000000000002e+02;2.9700000000000002e+00;5.0000000000000000e+01
4.0110000000000000e-02;8.0000000000000000e+01;1.5200000000000000e+00;0.0000000000000000e+00;4.0400000000000003e-01;7.2869999999999999e+00;3.4100000000000001e+01;7.3090000000000002e+00;2.0000000000000000e+00;3.2900000000000000e+02;1.2600000000000000e+01;3.9689999999999998e+02;4.0800000000000001e+00;3.3299999999999997e+01
4.6660000000000000e-02;8.0000000000000000e+01;1.5200000000000000e+00;0.0000000000000000e+00;4.0400000000000003e-01;7.1070000000000002e+00;3.6600000000000001e+01;7.3090000000000002e+00;2.0000000000000000e+00;3.2900000000000000e+02;1.2600000000000000e+01;3.5431000000000000e+02;8.6099999999999994e+00;3.0300000000000001e+01
3.7679999999999998e-02;8.0000000000000000e+01;1.5200000000000000e+00;0.0000000000000000e+00;4.0400000000000003e-01;7.2740000000000000e+00;3.8299999999999997e+01;7.3090000000000002e+00;2.0000000000000000e+00;3.2900000000000000e+02;1.2600000000000000e+01;3.9219999999999999e+02;6.6200000000000001e+00;3.4600000000000001e+01
3.1500000000000000e-02;9.5000000000000000e+01;1.4700000000000000e+00;0.0000000000000000e+00;4.0300000000000002e-01;6.9749999999999996e+00;1.5300000000000001e+01;7.6534000000000004e+00;3.0000000000000000e+00;4.0200000000000000e+02;1.7000000000000000e+01;3.9689999999999998e+02;4.5599999999999996e+00;3.4899999999999999e+01
1.7780000000000001e-02;9.5000000000000000e+01;1.4700000000000000e+00;0.0000000000000000e+00;4.0300000000000002e-01;7.1349999999999998e+00;1.3900000000000000e+01;7.6534000000000004e+00;3.0000000000000000e+00;4.0200000000000000e+02;1.7000000000000000e+01;3.8430000000000001e+02;4.4500000000000002e+00;3.2899999999999999e+01
3.4450000000000001e-02;8.2500000000000000e+01;2.0299999999999998e+00;0.0000000000000000e+00;4.1499999999999998e-01;6.1619999999999999e+00;3.8399999999999999e+01;6.2699999999999996e+00;2.0000000000000000e+00;3.4800000000000000e+02;1.4699999999999999e+01;3.9376999999999998e+02;7.4299999999999997e+00;2.4100000000000001e+01
2.1770000000000001e-02;8.2500000000000000e+01;2.0299999999999998e+00;0.0000000000000000e+00;4.1499999999999998e-01;7.6100000000000003e+00;1.5699999999999999e+01;6.2699999999999996e+00;2.0000000000000000e+00;3.4800000000000000e+02;1.4699999999999999e+01;3.9538000000000000e+02;3.1099999999999999e+00;4.2299999999999997e+01
3.5099999999999999e-02;9.5000000000000000e+01;2.6800000000000002e+00;0.0000000000000000e+00;4.1610000000000003e-01;7.8529999999999998e+00;3.3200000000000003e+01;5.1180000000000003e+00;4.0000000000000000e+00;2.2400000000000000e+02;1.4699999999999999e+01;3.9277999999999997e+02;3.8100000000000001e+00;4.8500000000000000e+01
2.0090000000000000e-02;9.5000000000000000e+01;2.6800000000000002e+00;0.0000000000000000e+00;4.1610000000000003e-01;8.0340000000000007e+00;3.1899999999999999e+01;5.1180000000000003e+00;4.0000000000000000e+00;2.2400000000000000e+02;1.4699999999999999e+01;3.9055000000000001e+02;2.8799999999999999e+00;5.0000000000000000e+01
1.3642000000000001e-01;0.0000000000000000e+00;1.0590000000000000e+01;0.0000000000000000e+00;4.8899999999999999e-01;5.8910000000000000e+00;2.2300000000000001e+01;3.9453999999999998e+00;4.0000000000000000e+00;2.7700000000000000e+02;1.8600000000000001e+01;3.9689999999999998e+02;1.0869999999999999e+01;2.2600000000000001e+01
2.2969000000000001e-01;0.0000000000000000e+00;1.0590000000000000e+01;0.0000000000000000e+00;4.8899999999999999e-01;6.3259999999999996e+00;5.2500000000000000e+01;4.3548999999999998e+00;4.0000000000000000e+00;2.7700000000000000e+02;1.8600000000000001e+01;3.9487000000000000e+02;1.0970000000000001e+01;2.4399999999999999e+01
2.5198999999999999e-01;0.0000000000000000e+00;1.0590000000000000e+01;0.0000000000000000e+00;4.8899999999999999e-01;5.7830000000000004e+00;7.2700000000000003e+01;4.3548999999999998e+00;4.0000000000000000e+00;2.7700000000000000e+02;1.8600000000000001e+01;3.8943000000000001e+02;1.8059999999999999e+01;2.2500000000000000e+01
1.3586999999999999e-01;0.0000000000000000e+00;1.0590000000000000e+01;1.0000000000000000e+00;4.8899999999999999e-01;6.0640000000000001e+00;5.9100000000000001e+01;4.2392000000000003e+00;4.0000000000000000e+00;2.7700000000000000e+02;1.8600000000000001e+01;3.8131999999999999e+02;1.4660000000000000e+01;2.4399999999999999e+01
4.3570999999999999e-01;0.0000000000000000e+00;1.0590000000000000e+01;1.0000000000000000e+00;4.8899999999999999e-01;5.3440000000000003e+00;1.0000000000000000e+02;3.8750000000000000e+00;4.0000000000000000e+00;2.7700000000000000e+02;1.8600000000000001e+01;3.9689999999999998e+02;2.3090000000000000e+01;2.0000000000000000e+01
1.7446000000000000e-01;0.0000000000000000e+00;1.0590000000000000e+01;1.0000000000000000e+00;4.8899999999999999e-01;5.9600000000000000e+00;9.2099999999999994e+01;3.8771000000000000e+00;4.0000000000000000e+00;2.7700000000000000e+02;1.8600000000000001e+01;3.9325000000000000e+02;1.7270000000000000e+01;2.1699999999999999e+01
3.7578000000000000e-01;0.0000000000000000e+00;1.0590000000000000e+01;1.0000000000000000e+00;4.8899999999999999e-01;5.4039999999999999e+00;8.8599999999999994e+01;3.6650000000000000e+00;4.0000000000000000e+00;2.7700000000000000e+02;1.8600000000000001e+01;3.9524000000000001e+02;2.3980000000000000e+01;1.9300000000000001e+01
2.1718999999999999e-01;0.0000000000000000e+00;1.0590000000000000e+01;1.0000000000000000e+00;4.8899999999999999e-01;5.8070000000000004e+00;5.3799999999999997e+01;3.6526000000000001e+00;4.0000000000000000e+00;2.7700000000000000e+02;1.8600000000000001e+01;3.9094000000000000e+02;1.6030000000000001e+01;2.2399999999999999e+01
1.4052000000000001e-01;0.0000000000000000e+00;1.0590000000000000e+01;0.0000000000000000e+00;4.8899999999999999e-01;6.3750000000000000e+00;3.2299999999999997e+01;3.9453999999999998e+00;4.0000000000000000e+00;2.7700000000000000e+02;1.8600000000000001e+01;3.8581000000000000e+02;9.3800000000000008e+00;2.8100000000000001e+01
2.8954999999999997e-01;0.0000000000000000e+00;1.0590000000000000e+01;0.0000000000000000e+00;4.8899999999999999e-01;5.4119999999999999e+00;9.8000000000000007e+00;3.5874999999999999e+00;4.0000000000000000e+00;2.7700000000000000e+02;1.8600000000000001e+01;3.4893000000000001e+02;2.9550000000000001e+01;2.3699999999999999e+01
1.9802000000000000e-01;0.0000000000000000e+00;1.0590000000000000e+01;0.0000000000000000e+00;4.8899999999999999e-01;6.1820000000000004e+00;4.2399999999999999e+01;3.9453999999999998e+00;4.0000000000000000e+00;2.7700000000000000e+02;1.8600000000000001e+01;3.9363000000000000e+02;9.4700000000000006e+00;2.5000000000000000e+01
4.5600000000000002e-02;0.0000000000000000e+00;1.3890000000000001e+01;1.0000000000000000e+00;5.5000000000000004e-01;5.8879999999999999e+00;5.6000000000000000e+01;3.1120999999999999e+00;5.0000000000000000e+00;2.7600000000000000e+02;1.6399999999999999e+01;3.9280000000000001e+02;1.3510000000000000e+01;2.3300000000000001e+01
7.0129999999999998e-02;0.0000000000000000e+00;1.3890000000000001e+01;0.0000000000000000e+00;5.5000000000000004e-01;6.6420000000000003e+00;8.5099999999999994e+01;3.4211000000000000e+00;5.0000000000000000e+00;2.7600000000000000e+02;1.6399999999999999e+01;3.9277999999999997e+02;9.6899999999999995e+00;2.8699999999999999e+01
1.1069000000000000e-01;0.0000000000000000e+00;1.3890000000000001e+01;1.0000000000000000e+00;5.5000000000000004e-01;5.9509999999999996e+00;9.3799999999999997e+01;2.8893000000000000e+00;5.0000000000000000e+00;2.7600000000000000e+02;1.6399999999999999e+01;3.9689999999999998e+02;1.7920000000000002e+01;2.1500000000000000e+01
1.1425000000000000e-01;0.0000000000000000e+00;1.3890000000000001e+01;1.0000000000000000e+00;5.5000000000000004e-01;6.3730000000000002e+00;9.2400000000000006e+01;3.3633000000000002e+00;5.0000000000000000e+00;2.7600000000000000e+02;1.6399999999999999e+01;3.9374000000000001e+02;1.0500000000000000e+01;2.3000000000000000e+01
3.5809000000000002e-01;0.0000000000000000e+00;6.2000000000000002e+00;1.0000000000000000e+00;5.0700000000000001e-01;6.9509999999999996e+00;8.8500000000000000e+01;2.8616999999999999e+00;8.0000000000000000e+00;3.0700000000000000e+02;1.7399999999999999e+01;3.9169999999999999e+02;9.7100000000000009e+00;2.6699999999999999e+01
4.0771000000000002e-01;0.0000000000000000e+00;6.2000000000000002e+00;1.0000000000000000e+00;5.0700000000000001e-01;6.1639999999999997e+00;9.1299999999999997e+01;3.0480000000000000e+00;8.0000000000000000e+00;3.0700000000000000e+02;1.7399999999999999e+01;3.9524000000000001e+02;2.1460000000000001e+01;2.1699999999999999e+01
6.2356000000000000e-01;0.0000000000000000e+00;6.2000000000000002e+00;1.0000000000000000e+00;5.0700000000000001e-01;6.8789999999999996e+00;7.7700000000000003e+01;3.2721000000000000e+00;8.0000000000000000e+00;3.0700000000000000e+02;1.7399999999999999e+01;3.9038999999999999e+02;9.9299999999999997e+00;2.7500000000000000e+01
6.1470000000000002e-01;0.0000000000000000e+00;6.2000000000000002e+00;0.0000000000000000e+00;5.0700000000000001e-01;6.6180000000000003e+00;8.0799999999999997e+01;3.2721000000000000e+00;8.0000000000000000e+00;3.0700000000000000e+02;1.7399999999999999e+01;3.9689999999999998e+02;7.5999999999999996e+00;3.0100000000000001e+01
3.1533000000000000e-01;0.0000000000000000e+00;6.2000000000000002e+00;0.0000000000000000e+00;5.0400000000000000e-01;8.2660000000000000e+00;7.8299999999999997e+01;2.8944000000000001e+00;8.0000000000000000e+00;3.0700000000000000e+02;1.7399999999999999e+01;3.8505000000000001e+02;4.1399999999999997e+00;4.4799999999999997e+01
5.2693000000000001e-01;0.0000000000000000e+00;6.2000000000000002e+00;0.0000000000000000e+00;5.0400000000000000e-01;8.7249999999999996e+00;8.3000000000000000e+01;2.8944000000000001e+00;8.0000000000000000e+00;3.0700000000000000e+02;1.7399999999999999e+01;3.8200000000000000e+02;4.6299999999999999e+00;5.0000000000000000e+01
3.8213999999999998e-01;0.0000000000000000e+00;6.2000000000000002e+00;0.0000000000000000e+00;5.0400000000000000e-01;8.0399999999999991e+00;8.6500000000000000e+01;3.2157000000000000e+00;8.0000000000000000e+00;3.0700000000000000e+02;1.7399999999999999e+01;3.8738000000000000e+02;3.1299999999999999e+00;3.7600000000000001e+01
4.1238000000000002e-01;0.0000000000000000e+00;6.2000000000000002e+00;0.0000000000000000e+00;5.0400000000000000e-01;7.1630000000000003e+00;7.9900000000000006e+01;3.2157000000000000e+00;8.0000000000000000e+00;3.0700000000000000e+02;1.7399999999999999e+01;3.7207999999999998e+02;6.3600000000000003e+00;3.1600000000000001e+01
2.9819000000000001e-01;0.0000000000000000e+00;6.2000000000000002e+00;0.0000000000000000e+00;5.0400000000000000e-01;7.6859999999999999e+00;1.7000000000000000e+01;3.3751000000000002e+00;8.0000000000000000e+00;3.0700000000000000e+02;1.7399999999999999e+01;3.7750999999999999e+02;3.9199999999999999e+00;4.6700000000000003e+01
4.4178000000000001e-01;0.0000000000000000e+00;6.2000000000000002e+00;0.0000000000000000e+00;5.0400000000000000e-01;6.5519999999999996e+00;2.1399999999999999e+01;3.3751000000000002e+00;8.0000000000000000e+00;3.0700000000000000e+02;1.7399999999999999e+01;3.8033999999999997e+02;3.7599999999999998e+00;3.1500000000000000e+01
5.3700000000000003e-01;0.0000000000000000e+00;6.2000000000000002e+00;0.0000000000000000e+00;5.0400000000000000e-01;5.9809999999999999e+00;6.8099999999999994e+01;3.6715000000000000e+00;8.0000000000000000e+00;3.0700000000000000e+02;1.7399999999999999e+01;3.7835000000000002e+02;1.1650000000000000e+01;2.4300000000000001e+01
4.6295999999999998e-01;0.0000000000000000e+00;6.2000000000000002e+00;0.0000000000000000e+00;5.0400000000000000e-01;7.4119999999999999e+00;7.6900000000000006e+01;3.6715000000000000e+00;8.0000000000000000e+00;3.0700000000000000e+02;1.7399999999999999e+01;3.7613999999999999e+02;5.2500000000000000e+00;3.1699999999999999e+01
5.7528999999999997e-01;0.0000000000000000e+00;6.2000000000000002e+00;0.0000000000000000e+00;5.0700000000000001e-01;8.3369999999999997e+00;7.3299999999999997e+01;3.8384000000000000e+00;8.0000000000000000e+00;3.0700000000000000e+02;1.7399999999999999e+01;3.8591000000000003e+02;2.4700000000000002e+00;4.1700000000000003e+01
3.3146999999999999e-01;0.0000000000000000e+00;6.2000000000000002e+00;0.0000000000000000e+00;5.0700000000000001e-01;8.2469999999999999e+00;7.0400000000000006e+01;3.6518999999999999e+00;8.0000000000000000e+00;3.0700000000000000e+02;1.7399999999999999e+01;3.7894999999999999e+02;3.9500000000000002e+00;4.8299999999999997e+01
4.4790999999999997e-01;0.0000000000000000e+00;6.2000000000000002e+00;1.0000000000000000e+00;5.0700000000000001e-01;6.7260000000000000e+00;6.6500000000000000e+01;3.6518999999999999e+00;8.0000000000000000e+00;3.0700000000000000e+02;1.7399999999999999e+01;3.6019999999999999e+02;8.0500000000000007e+00;2.9000000000000000e+01
3.3045000000000002e-01;0.0000000000000000e+00;6.2000000000000002e+00;0.0000000000000000e+00;5.0700000000000001e-01;6.0860000000000003e+00;6.1500000000000000e+01;3.6518999999999999e+00;8.0000000000000000e+00;3.0700000000000000e+02;1.7399999999999999e+01;3.7675000000000000e+02;1.0880000000000001e+01;2.4000000000000000e+01
5.2058000000000004e-01;0.0000000000000000e+00;6.2000000000000002e+00;1.0000000000000000e+00;5.0700000000000001e-01;6.6310000000000002e+00;7.6500000000000000e+01;4.1479999999999997e+00;8.0000000000000000e+00;3.0700000000000000e+02;1.7399999999999999e+01;3.8844999999999999e+02;9.5399999999999991e+00;2.5100000000000001e+01
5.1183000000000001e-01;0.0000000000000000e+00;6.2000000000000002e+00;0.0000000000000000e+00;5.0700000000000001e-01;7.3579999999999997e+00;7.1599999999999994e+01;4.1479999999999997e+00;8.0000000000000000e+00;3.0700000000000000e+02;1.7399999999999999e+01;3.9006999999999999e+02;4.7300000000000004e+00;3.1500000000000000e+01
8.2439999999999999e-02;3.0000000000000000e+01;4.9299999999999997e+00;0.0000000000000000e+00;4.2799999999999999e-01;6.4809999999999999e+00;1.8500000000000000e+01;6.1898999999999997e+00;6.0000000000000000e+00;3.0000000000000000e+02;1.6600000000000001e+01;3.7941000000000003e+02;6.3600000000000003e+00;2.3699999999999999e+01
9.2520000000000005e-02;3.0000000000000000e+01;4.9299999999999997e+00;0.0000000000000000e+00;4.2799999999999999e-01;6.6059999999999999e+00;4.2200000000000003e+01;6.1898999999999997e+00;6.0000000000000000e+00;3.0000000000000000e+02;1.6600000000000001e+01;3.8377999999999997e+02;7.3700000000000001e+00;2.3300000000000001e+01
1.1329000000000000e-01;3.0000000000000000e+01;4.9299999999999997e+00;0.0000000000000000e+00;4.2799999999999999e-01;6.8970000000000002e+00;5.4299999999999997e+01;6.3361000000000001e+00;6.0000000000000000e+00;3.0000000000000000e+02;1.6600000000000001e+01;3.9125000000000000e+02;1.1380000000000001e+01;2.2000000000000000e+01
1.0612000000000001e-01;3.0000000000000000e+01;4.9299999999999997e+00;0.0000000000000000e+00;4.2799999999999999e-01;6.0949999999999998e+00;6.5099999999999994e+01;6.3361000000000001e+00;6.0000000000000000e+00;3.0000000000000000e+02;1.6600000000000001e+01;3.9462000000000000e+02;1.2400000000000000e+01;2.0100000000000001e+01
1.0290000000000001e-01;3.0000000000000000e+01;4.9299999999999997e+00;0.0000000000000000e+00;4.2799999999999999e-01;6.3579999999999997e+00;5.2899999999999999e+01;7.0354999999999999e+00;6.0000000000000000e+00;3.0000000000000000e+02;1.6600000000000001e+01;3.7275000000000000e+02;1.1220000000000001e+01;2.2199999999999999e+01
1.2756999999999999e-01;3.0000000000000000e+01;4.9299999999999997e+00;0.0000000000000000e+00;4.2799999999999999e-01;6.3929999999999998e+00;7.7999999999999998e+00;7.0354999999999999e+00;6.0000000000000000e+00;3.0000000000000000e+02;1.6600000000000001e+01;3.7470999999999998e+02;5.1900000000000004e+00;2.3699999999999999e+01
2.0608000000000001e-01;2.2000000000000000e+01;5.8600000000000003e+00;0.0000000000000000e+00;4.3099999999999999e-01;5.5930000000000000e+00;7.6500000000000000e+01;7.9549000000000003e+00;7.0000000000000000e+00;3.3000000000000000e+02;1.9100000000000001e+01;3.7249000000000001e+02;1.2500000000000000e+01;1.7600000000000001e+01
1.9133000000000000e-01;2.2000000000000000e+01;5.8600000000000003e+00;0.0000000000000000e+00;4.3099999999999999e-01;5.6050000000000004e+00;7.0200000000000003e+01;7.9549000000000003e+00;7.0000000000000000e+00;3.3000000000000000e+02;1.9100000000000001e+01;3.8913000000000000e+02;1.8460000000000001e+01;1.8500000000000000e+01
